zipcode,AGENCY,APPLIANCE,Adopt-A-Basket,Advocate - Other,Advocate - RPIE,Advocate-Business Tax,Advocate-Co-opCondo Abatement,Advocate-Commercial Exemptions,Advocate-Personal Exemptions,Advocate-Prop Refunds/Credits,Advocate-Property Value,Advocate-SCRIE/DRIE,Advocate-UBT,Air Quality,Alzheimer's Care,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,Asbestos/Garbage Nuisance,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bereavement Support Group,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,Calorie Labeling,Case Management Agency Complaint,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Request Copy,DOF Parking - Tax Exemption,DOF Property - City Rebate,DOF Property - Owner Issue,DOF Property - Payment Issue,DOF Property - Property Value,DOF Property - RPIE Issue,DOF Property - Reduction Issue,DOF Property - Request Copy,DOF Property - Update Account,DOOR/WINDOW,DPR Internal,DRIE,Damaged Tree,Day Care,Dead Tree,Dead/Dying Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Elder Abuse,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Healthcare Facilities,Highway Condition,Highway Sign - Damaged,Home Care Provider Complaint,Home Delivered Meal - Missed Delivery,Home Delivered Meal Complaint,Homeless Encampment,Homeless Person Assistance,Housing - Low Income Senior,Housing Options,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Interior Demo,Investigations and Discipline (IAD),LEAD,Laboratory,Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Mosquitoes,Municipal Parking Facility,NONCONST,NORC Complaint,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OEM Disabled Vehicle,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SCRIE,SRDE,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,Trapping Pigeon,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,price
11024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851850.0
10303,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,7.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,12.0,26.0,22.0,43.0,2.0,0.0,100.0,2.0,2.0,22.0,0.0,169.0,128.0,142.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,3.0,24.0,1.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,5.0,8.0,0.0,0.0,0.0,32.0,0.0,70.0,10.0,138.0,0.0,4.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,2.0,1.0,0.0,1.0,273.0,3.0,4.0,10.0,5.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,261.0,7.0,5.0,0.0,0.0,0.0,35.0,43.0,17.0,0.0,0.0,2.0,440.0,31.0,17.0,41.0,2.0,0.0,11.0,0.0,24.0,4.0,0.0,32.0,80.0,106.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,26.0,14.0,0.0,2.0,158.0,0.0,4.0,1.0,177.0,9.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,304.0,244.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,93.0,0.0,0.0,0.0,151.0,11.0,0.0,22.0,5.0,1.0,0.0,29.0,2.0,4.0,49.0,36.0,4.0,189.0,0.0,0.0,293600.0
10022,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,30.0,0.0,4.0,13.0,0.0,5.0,3.0,0.0,2.0,7.0,37.0,10.0,0.0,0.0,304.0,16.0,0.0,32.0,1.0,0.0,0.0,5.0,0.0,0.0,95.0,5.0,1.0,0.0,42.0,0.0,30.0,28.0,1.0,2.0,95.0,28.0,58.0,27.0,7.0,1.0,26.0,0.0,3.0,26.0,27.0,10.0,4.0,57.0,0.0,4.0,0.0,51.0,24.0,0.0,0.0,13.0,39.0,3.0,30.0,0.0,12.0,3.0,12.0,0.0,192.0,139.0,49.0,87.0,5.0,0.0,8.0,95.0,0.0,150.0,24.0,361.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,114.0,921.0,10.0,1.0,0.0,0.0,0.0,238.0,21.0,31.0,4.0,9.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,59.0,725.0,160.0,10.0,0.0,2.0,247.0,98.0,94.0,11.0,14.0,0.0,3.0,1.0,17.0,1.0,0.0,10.0,99.0,86.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,13.0,53.0,0.0,47.0,7.0,0.0,3.0,99.0,46.0,12.0,12.0,10.0,0.0,54.0,0.0,0.0,0.0,35.0,0.0,628.0,11.0,29.0,12.0,19.0,0.0,0.0,0.0,0.0,482.0,78.0,0.0,82.0,2.0,0.0,0.0,0.0,209.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,42.0,5.0,33.0,5.0,5.0,262.0,1.0,0.0,1039633.333333
11106,0.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,38.0,0.0,50.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,707.0,6.0,0.0,0.0,97.0,3.0,0.0,108.0,0.0,0.0,0.0,1.0,6.0,0.0,48.0,0.0,20.0,0.0,0.0,0.0,1.0,19.0,2.0,5.0,53.0,26.0,24.0,102.0,0.0,0.0,80.0,3.0,4.0,21.0,7.0,98.0,136.0,108.0,1.0,15.0,0.0,0.0,59.0,4.0,2.0,4.0,23.0,2.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,16.0,13.0,2.0,0.0,1.0,79.0,0.0,120.0,64.0,422.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,11.0,11.0,0.0,0.0,2.0,391.0,23.0,12.0,2.0,8.0,0.0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,18.0,99.0,0.0,65.0,2.0,5.0,2.0,0.0,0.0,97.0,240.0,423.0,5.0,1.0,15.0,910.0,195.0,53.0,26.0,2.0,0.0,3.0,0.0,26.0,1.0,0.0,109.0,145.0,112.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,65.0,12.0,31.0,22.0,0.0,128.0,0.0,8.0,2.0,90.0,24.0,19.0,22.0,27.0,0.0,18.0,0.0,0.0,0.0,16.0,0.0,476.0,242.0,11.0,8.0,8.0,0.0,1.0,0.0,0.0,92.0,21.0,0.0,7.0,219.0,0.0,0.0,0.0,210.0,4.0,1.0,15.0,0.0,1.0,0.0,9.0,3.0,7.0,68.0,15.0,9.0,211.0,0.0,0.0,298500.0
11234,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,2.0,94.0,1.0,4.0,8.0,0.0,2.0,5.0,0.0,0.0,2.0,1488.0,8.0,0.0,1.0,171.0,2.0,0.0,431.0,5.0,0.0,0.0,0.0,0.0,0.0,194.0,4.0,31.0,0.0,0.0,0.0,18.0,32.0,4.0,3.0,117.0,133.0,122.0,77.0,5.0,4.0,711.0,4.0,29.0,181.0,1.0,1297.0,1287.0,399.0,0.0,4.0,0.0,0.0,98.0,0.0,7.0,35.0,22.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,9.0,17.0,0.0,0.0,0.0,50.0,0.0,205.0,95.0,331.0,0.0,6.0,59.0,0.0,0.0,49.0,0.0,0.0,2.0,1.0,14.0,18.0,45.0,8.0,8.0,0.0,2.0,1939.0,31.0,21.0,9.0,18.0,0.0,4.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0,19.0,99.0,0.0,215.0,2.0,30.0,0.0,0.0,0.0,372.0,195.0,412.0,4.0,4.0,4.0,1191.0,173.0,122.0,75.0,2.0,0.0,6.0,0.0,69.0,7.0,0.0,454.0,194.0,113.0,0.0,0.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,167.0,367.0,42.0,12.0,0.0,444.0,0.0,13.0,7.0,518.0,35.0,1.0,72.0,23.0,0.0,8.0,0.0,0.0,0.0,106.0,0.0,1002.0,378.0,66.0,22.0,58.0,9.0,13.0,0.0,0.0,29.0,1.0,0.0,33.0,214.0,0.0,0.0,0.0,270.0,13.0,3.0,38.0,8.0,2.0,0.0,32.0,4.0,6.0,112.0,38.0,19.0,531.0,0.0,0.0,497350.0
11103,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,39.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,832.0,5.0,1.0,0.0,177.0,12.0,0.0,139.0,1.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,19.0,0.0,0.0,0.0,6.0,14.0,3.0,4.0,32.0,22.0,44.0,97.0,1.0,1.0,93.0,2.0,7.0,59.0,7.0,153.0,72.0,198.0,2.0,10.0,0.0,0.0,62.0,2.0,1.0,6.0,8.0,0.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,75.0,15.0,10.0,1.0,0.0,1.0,79.0,0.0,114.0,39.0,398.0,0.0,5.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,25.0,50.0,14.0,4.0,3.0,2.0,1.0,356.0,24.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,1.0,23.0,30.0,0.0,91.0,0.0,0.0,1.0,0.0,0.0,136.0,244.0,460.0,3.0,1.0,6.0,543.0,107.0,65.0,39.0,6.0,0.0,2.0,1.0,47.0,5.0,0.0,63.0,119.0,124.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,228.0,36.0,39.0,22.0,0.0,192.0,0.0,3.0,0.0,72.0,19.0,11.0,38.0,38.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,284.0,264.0,30.0,5.0,9.0,3.0,4.0,0.0,0.0,71.0,11.0,0.0,11.0,88.0,0.0,0.0,0.0,248.0,0.0,1.0,3.0,3.0,5.0,0.0,2.0,8.0,1.0,67.0,6.0,4.0,224.0,0.0,0.0,702200.0
10011,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,2.0,49.0,0.0,16.0,15.0,0.0,5.0,1.0,0.0,3.0,17.0,64.0,18.0,0.0,0.0,707.0,26.0,0.0,70.0,4.0,0.0,0.0,6.0,1.0,0.0,124.0,9.0,5.0,0.0,25.0,0.0,23.0,38.0,0.0,2.0,80.0,16.0,49.0,118.0,199.0,0.0,45.0,0.0,2.0,46.0,69.0,33.0,24.0,182.0,0.0,12.0,3.0,13.0,60.0,7.0,0.0,26.0,57.0,1.0,69.0,0.0,3.0,1.0,1.0,0.0,122.0,202.0,44.0,118.0,4.0,0.0,11.0,181.0,0.0,309.0,96.0,728.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,167.0,1903.0,10.0,6.0,0.0,0.0,0.0,235.0,22.0,36.0,9.0,6.0,0.0,10.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,20.0,121.0,0.0,188.0,1.0,3.0,0.0,0.0,0.0,251.0,1029.0,504.0,16.0,1.0,23.0,617.0,312.0,117.0,35.0,7.0,0.0,2.0,1.0,64.0,13.0,0.0,28.0,181.0,167.0,25.0,0.0,33.0,1.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,179.0,7.0,21.0,53.0,0.0,120.0,6.0,10.0,6.0,122.0,102.0,20.0,23.0,3.0,0.0,58.0,1.0,0.0,0.0,47.0,0.0,478.0,24.0,31.0,6.0,14.0,1.0,9.0,0.0,0.0,406.0,56.0,0.0,45.0,8.0,0.0,0.0,0.0,325.0,1.0,0.0,1.0,9.0,6.0,0.0,1.0,55.0,49.0,70.0,15.0,12.0,595.0,0.0,0.0,1460366.666667
11422,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,258.0,3.0,0.0,1.0,5.0,0.0,0.0,188.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0,17.0,52.0,26.0,22.0,0.0,0.0,222.0,2.0,9.0,88.0,0.0,258.0,173.0,143.0,1.0,2.0,1.0,0.0,39.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,10.0,0.0,0.0,0.0,17.0,0.0,31.0,3.0,148.0,0.0,1.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,3.0,3.0,21.0,3.0,0.0,0.0,5.0,194.0,3.0,2.0,3.0,6.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,111.0,0.0,8.0,2.0,0.0,0.0,76.0,40.0,15.0,0.0,1.0,6.0,400.0,27.0,22.0,20.0,2.0,0.0,2.0,0.0,14.0,3.0,0.0,100.0,40.0,60.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,67.0,103.0,10.0,0.0,0.0,139.0,0.0,3.0,0.0,226.0,11.0,1.0,15.0,11.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,532.0,268.0,20.0,2.0,10.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,8.0,109.0,0.0,0.0,0.0,79.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,22.0,18.0,5.0,228.0,1.0,0.0,416500.0
11693,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,25.0,1.0,23.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,101.0,1.0,0.0,2.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,18.0,2.0,10.0,28.0,2.0,1.0,7.0,1.0,2.0,8.0,0.0,28.0,14.0,53.0,0.0,1.0,0.0,0.0,36.0,0.0,4.0,3.0,7.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,27.0,0.0,60.0,4.0,66.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,118.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,71.0,27.0,110.0,0.0,1.0,6.0,296.0,43.0,24.0,18.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,43.0,68.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,13.0,4.0,0.0,29.0,0.0,3.0,0.0,120.0,7.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,170.0,133.0,8.0,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,75.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,5.0,2.0,20.0,25.0,1.0,79.0,0.0,0.0,341925.0
11694,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,45.0,0.0,12.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,36.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,3.0,0.0,0.0,0.0,8.0,14.0,2.0,2.0,37.0,25.0,34.0,59.0,6.0,2.0,72.0,0.0,15.0,65.0,2.0,13.0,4.0,81.0,2.0,19.0,0.0,0.0,29.0,3.0,1.0,4.0,70.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,3.0,0.0,0.0,0.0,15.0,0.0,114.0,21.0,367.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,12.0,5.0,0.0,0.0,1.0,396.0,17.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,4.0,138.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,330.0,116.0,123.0,0.0,0.0,8.0,357.0,123.0,23.0,51.0,6.0,0.0,8.0,0.0,19.0,3.0,0.0,21.0,91.0,53.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,53.0,36.0,13.0,21.0,0.0,40.0,1.0,14.0,0.0,232.0,17.0,9.0,12.0,6.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,271.0,323.0,16.0,6.0,41.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,74.0,0.0,0.0,0.0,173.0,1.0,0.0,25.0,6.0,0.0,0.0,12.0,2.0,17.0,37.0,10.0,3.0,141.0,1.0,0.0,687012.5
11201,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,4.0,32.0,1.0,33.0,26.0,0.0,16.0,1.0,0.0,8.0,7.0,268.0,6.0,0.0,11.0,738.0,24.0,0.0,43.0,1.0,0.0,0.0,7.0,2.0,0.0,168.0,12.0,6.0,0.0,0.0,0.0,16.0,31.0,1.0,1.0,69.0,19.0,26.0,46.0,39.0,2.0,198.0,1.0,3.0,81.0,56.0,45.0,22.0,155.0,0.0,4.0,2.0,24.0,42.0,0.0,6.0,34.0,63.0,3.0,28.0,0.0,2.0,1.0,5.0,0.0,105.0,141.0,40.0,306.0,4.0,0.0,4.0,61.0,0.0,276.0,72.0,292.0,0.0,0.0,26.0,0.0,0.0,30.0,0.0,0.0,3.0,0.0,23.0,122.0,22.0,8.0,0.0,0.0,1.0,1015.0,28.0,42.0,2.0,13.0,0.0,2.0,0.0,0.0,217.0,5.0,0.0,5.0,1.0,34.0,231.0,0.0,184.0,5.0,8.0,0.0,0.0,0.0,260.0,1301.0,311.0,25.0,4.0,94.0,841.0,389.0,131.0,35.0,16.0,0.0,4.0,0.0,31.0,4.0,1.0,97.0,72.0,99.0,6.0,1.0,24.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,141.0,32.0,15.0,37.0,0.0,169.0,5.0,8.0,0.0,212.0,114.0,15.0,53.0,91.0,0.0,47.0,0.0,0.0,1.0,37.0,1.0,826.0,572.0,87.0,22.0,73.0,0.0,1.0,0.0,3.0,494.0,28.0,0.0,54.0,268.0,0.0,0.0,0.0,128.0,2.0,1.0,11.0,1.0,3.0,0.0,3.0,70.0,36.0,47.0,6.0,15.0,302.0,1.0,0.0,982762.5
11204,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,29.0,1.0,2.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,1221.0,10.0,0.0,0.0,153.0,6.0,0.0,312.0,3.0,0.0,0.0,6.0,1.0,0.0,68.0,1.0,53.0,0.0,0.0,1.0,19.0,40.0,1.0,5.0,82.0,75.0,61.0,177.0,1.0,2.0,322.0,0.0,5.0,92.0,3.0,157.0,153.0,233.0,1.0,6.0,0.0,0.0,103.0,6.0,4.0,23.0,62.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,11.0,2.0,0.0,0.0,92.0,0.0,285.0,80.0,826.0,0.0,1.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,8.0,2.0,0.0,0.0,1659.0,30.0,11.0,9.0,5.0,0.0,10.0,0.0,1.0,34.0,0.0,0.0,0.0,2.0,15.0,44.0,0.0,296.0,0.0,10.0,0.0,0.0,0.0,317.0,233.0,62.0,0.0,5.0,27.0,618.0,114.0,52.0,87.0,4.0,0.0,4.0,0.0,72.0,35.0,0.0,194.0,234.0,235.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,88.0,134.0,51.0,48.0,0.0,340.0,0.0,33.0,1.0,192.0,46.0,12.0,38.0,9.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,552.0,293.0,65.0,5.0,27.0,3.0,12.0,0.0,1.0,8.0,2.0,0.0,21.0,222.0,0.0,0.0,0.0,395.0,3.0,0.0,9.0,5.0,2.0,0.0,5.0,5.0,5.0,93.0,10.0,7.0,302.0,1.0,1.0,776325.0
11213,0.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4.0,63.0,0.0,7.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,694.0,11.0,0.0,0.0,27.0,2.0,0.0,172.0,1.0,0.0,0.0,2.0,0.0,0.0,57.0,1.0,7.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,26.0,23.0,24.0,547.0,6.0,1.0,121.0,3.0,4.0,26.0,3.0,107.0,109.0,218.0,2.0,11.0,0.0,0.0,455.0,9.0,9.0,19.0,140.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,16.0,1.0,0.0,1.0,364.0,0.0,276.0,55.0,2550.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,86.0,15.0,2.0,2.0,3.0,417.0,18.0,39.0,15.0,7.0,0.0,9.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,33.0,114.0,0.0,122.0,5.0,6.0,0.0,0.0,0.0,326.0,211.0,268.0,1.0,5.0,31.0,2104.0,589.0,148.0,36.0,8.0,0.0,15.0,0.0,32.0,4.0,0.0,70.0,984.0,751.0,0.0,0.0,42.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,367.0,42.0,124.0,66.0,0.0,228.0,1.0,10.0,1.0,136.0,26.0,15.0,53.0,7.0,0.0,12.0,0.0,0.0,0.0,41.0,0.0,379.0,371.0,31.0,6.0,18.0,1.0,0.0,0.0,0.0,57.0,8.0,0.0,14.0,232.0,0.0,0.0,0.0,1188.0,1.0,2.0,11.0,1.0,2.0,0.0,8.0,4.0,8.0,490.0,14.0,9.0,298.0,0.0,0.0,702333.333333
